3
44661
1
1
128
-8.056641 -4.077148 -1.318359 
-2.856445 +1.293945 -1.318359 
+2.246094 +6.079102 -1.318359 
+2.856445 +7.055664 -1.318359 
+0.146484 +3.808594 -1.318359 
-2.099609 -0.488281 -1.342773 
-0.781250 -0.830078 -1.318359 
+2.905273 +4.980469 -1.318359 
+4.345703 +9.960938 -1.318359 
+2.148438 +11.621094 -1.318359 
-2.075195 +8.203125 -1.318359 
-6.005859 +3.710938 -1.318359 
-6.542969 -0.170898 -1.318359 
-5.419922 -2.246094 -1.318359 
-3.295898 -0.317383 -1.318359 
-2.636719 +1.269531 -1.318359 
-3.417969 +1.513672 -1.318359 
-4.833984 +0.756836 -1.318359 
-6.103516 -0.610352 -1.318359 
-8.007813 -5.078125 -1.318359 
-7.446289 -5.395508 -1.318359 
-2.612305 +2.758789 -1.318359 
+1.171875 +12.011719 -1.318359 
-1.342773 +10.083008 -1.318359 
-2.441406 +5.566406 -1.318359 
-0.439453 +2.270508 -1.318359 
+0.903320 +1.464844 -1.318359 
-1.098633 +0.708008 -1.318359 
-0.976563 +1.904297 -1.318359 
+0.146484 +3.173828 -1.318359 
+1.440430 +6.347656 -1.318359 
+3.613281 +9.765625 -1.318359 
+4.907227 +10.498047 -1.318359 
+2.221680 +7.641602 -1.318359 
-0.390625 +4.882813 -1.318359 
+1.440430 +6.738281 -1.318359 
+3.784180 +10.791016 -1.318359 
+4.833984 +11.718750 -1.318359 
+5.712891 +9.082031 -1.318359 
+7.592773 +5.517578 -1.318359 
+6.298828 +3.344727 -1.318359 
+2.099609 +1.538086 -1.318359 
-0.561523 +2.734375 -1.318359 
-1.074219 +4.565430 -1.318359 
-2.124023 +1.757813 -1.318359 
-0.610352 -0.756836 -1.318359 
+4.833984 +3.613281 -1.318359 
+7.470703 +10.156250 -1.318359 
+5.102539 +10.961914 -1.318359 
+0.390625 +5.566406 -1.318359 
-3.442383 -1.562500 -1.318359 
-3.393555 -3.857422 -1.318359 
-1.245117 -2.075195 -1.318359 
+2.514648 +2.294922 -1.318359 
+4.370117 +4.638672 -1.318359 
-0.488281 -1.245117 -1.318359 
